year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party,writein,candidatevotes,totalvotes,version,notes,vote_percentage,winner,chenged_percentage
1984,kansas,ks,20,47,32,US President,"Reagan, Ronald",republican,0,677296,1021991,20171015,,0.6627,1,0.0842
1984,kansas,ks,20,47,32,US President,"Mondale, Walter",democrat,0,333149,1021991,20171015,,0.326,0,-0.0069
1984,kentucky,ky,21,61,51,US President,"Reagan, Ronald",republican,0,821702,1369345,20171015,,0.6001,1,0.1098
1984,kentucky,ky,21,61,51,US President,"Mondale, Walter",democrat,0,539539,1369345,20171015,,0.394,0,-0.0825
1984,louisiana,la,22,72,45,US President,"Reagan, Ronald",republican,0,1037299,1706822,20171015,,0.6077,1,0.0957
1984,louisiana,la,22,72,45,US President,"Mondale, Walter",democrat,0,651586,1706822,20171015,,0.3818,0,-0.0757
1984,maine,me,23,11,2,US President,"Reagan, Ronald",republican,0,336500,553144,20171015,,0.6083,1,0.1522
1984,maine,me,23,11,2,US President,"Mondale, Walter",democrat,0,214515,553144,20171015,,0.3878,0,-0.0347
1984,maryland,md,24,52,52,US President,"Reagan, Ronald",republican,0,879918,1675873,20171015,,0.5251,1,0.0833
1984,maryland,md,24,52,52,US President,"Mondale, Walter",democrat,0,787935,1675873,20171015,,0.4702,0,-0.0012
1984,massachusetts,ma,25,14,3,US President,"Reagan, Ronald",republican,0,1310936,2559383,20171015,,0.5122,1,0.0932
1984,massachusetts,ma,25,14,3,US President,"Mondale, Walter",democrat,0,1239606,2559383,20171015,,0.4843,0,0.0668
1984,michigan,mi,26,34,23,US President,"Reagan, Ronald",republican,0,2251571,3801658,20171015,,0.5923,1,0.1024
1984,michigan,mi,26,34,23,US President,"Mondale, Walter",democrat,0,1529638,3801658,20171015,,0.4024,0,-0.0226
1984,minnesota,mn,27,41,33,US President,"Mondale, Walter",democrat,0,1036364,2084449,20171015,,0.4972,1,0.0322
1984,minnesota,mn,27,41,33,US President,"Reagan, Ronald",republican,0,1032603,2084449,20171015,,0.4954,0,0.0698
1984,mississippi,ms,28,64,46,US President,"Reagan, Ronald",republican,0,582377,941104,20171015,,0.6188,1,0.1242
1984,mississippi,ms,28,64,46,US President,"Mondale, Walter",democrat,0,352192,941104,20171015,,0.3742,0,-0.1072
1984,missouri,mo,29,43,34,US President,"Reagan, Ronald",republican,0,1274188,2122771,20171015,,0.6002,1,0.0886
1984,missouri,mo,29,43,34,US President,"Mondale, Walter",democrat,0,848583,2122771,20171015,,0.3998,0,-0.0437
1984,montana,mt,30,81,64,US President,"Reagan, Ronald",republican,0,232450,384377,20171015,,0.6047,1,0.0365
1984,montana,mt,30,81,64,US President,"Mondale, Walter",democrat,0,146742,384377,20171015,,0.3818,0,0.0575
1984,nebraska,ne,31,46,35,US President,"Reagan, Ronald",republican,0,460054,652090,20171015,,0.7055,1,0.05
1984,nebraska,ne,31,46,35,US President,"Mondale, Walter",democrat,0,187866,652090,20171015,,0.2881,0,0.0279
1984,nevada,nv,32,88,65,US President,"Reagan, Ronald",republican,0,188770,282717,20171015,,0.6677,1,0.0316
1984,nevada,nv,32,88,65,US President,"Mondale, Walter",democrat,0,91655,282717,20171015,,0.3242,0,0.0506
1984,new-hampshire,nh,33,12,4,US President,"Reagan, Ronald",republican,0,267050,388904,20171015,,0.6867,1,0.1093
1984,new-hampshire,nh,33,12,4,US President,"Mondale, Walter",democrat,0,120347,388904,20171015,,0.3095,0,0.026
1984,new-jersey,nj,34,22,12,US President,"Reagan, Ronald",republican,0,1933630,3217862,20171015,,0.6009,1,0.0812
1984,new-jersey,nj,34,22,12,US President,"Mondale, Walter",democrat,0,1261323,3217862,20171015,,0.392,0,0.0064
1984,new-mexico,nm,35,85,66,US President,"Reagan, Ronald",republican,0,307101,514370,20171015,,0.597,1,0.0473
1984,new-mexico,nm,35,85,66,US President,"Mondale, Walter",democrat,0,201769,514370,20171015,,0.3923,0,0.0245
1984,new-york,ny,36,21,13,US President,"Reagan, Ronald",republican,0,3376519,6806810,20171015,,0.4961,1,0.0708
1984,new-york,ny,36,21,13,US President,"Mondale, Walter",democrat,0,3001285,6806810,20171015,,0.4409,0,0.001
1984,north-carolina,nc,37,56,47,US President,"Reagan, Ronald",republican,0,1346481,2175361,20171015,,0.619,1,0.126
1984,north-carolina,nc,37,56,47,US President,"Mondale, Walter",democrat,0,824287,2175361,20171015,,0.3789,0,-0.0929
1984,north-dakota,nd,38,44,36,US President,"Reagan, Ronald",republican,0,200336,308971,20171015,,0.6484,1,0.0051
1984,north-dakota,nd,38,44,36,US President,"Mondale, Walter",democrat,0,104429,308971,20171015,,0.338,0,0.075
1984,ohio,oh,39,31,24,US President,"Reagan, Ronald",republican,0,2678559,4563235,20171015,,0.587,1,0.0719
1984,ohio,oh,39,31,24,US President,"Mondale, Walter",democrat,0,1825440,4563235,20171015,,0.4,0,-0.0091
1984,oklahoma,ok,40,73,53,US President,"Reagan, Ronald",republican,0,861530,1255676,20171015,,0.6861,1,0.0811
1984,oklahoma,ok,40,73,53,US President,"Mondale, Walter",democrat,0,385080,1255676,20171015,,0.3067,0,-0.043
1984,oregon,or,41,92,72,US President,"Reagan, Ronald",republican,0,685700,1226527,20171015,,0.5591,1,0.0758
1984,oregon,or,41,92,72,US President,"Mondale, Walter",democrat,0,536479,1226527,20171015,,0.4374,0,0.0507
1984,pennsylvania,pa,42,23,14,US President,"Reagan, Ronald",republican,0,2584323,4844903,20171015,,0.5334,1,0.0375
1984,pennsylvania,pa,42,23,14,US President,"Mondale, Walter",democrat,0,2228131,4844903,20171015,,0.4599,0,0.0351
1984,rhode-island,ri,44,15,5,US President,"Reagan, Ronald",republican,0,212080,410489,20171015,,0.5167,1,0.1446
1984,rhode-island,ri,44,15,5,US President,"Mondale, Walter",democrat,0,197106,410489,20171015,,0.4802,0,0.0034
1984,south-carolina,sc,45,57,48,US President,"Reagan, Ronald",republican,0,615539,968529,20171015,,0.6355,1,0.141
1984,south-carolina,sc,45,57,48,US President,"Mondale, Walter",democrat,0,344459,968529,20171015,,0.3557,0,-0.1264
1984,south-dakota,sd,46,45,37,US President,"Reagan, Ronald",republican,0,200267,317867,20171015,,0.63,1,0.0247
1984,south-dakota,sd,46,45,37,US President,"Mondale, Walter",democrat,0,116113,317867,20171015,,0.3653,0,0.0484
1984,tennessee,tn,47,62,54,US President,"Reagan, Ronald",republican,0,990212,1711993,20171015,,0.5784,1,0.0914
1984,tennessee,tn,47,62,54,US President,"Mondale, Walter",democrat,0,711714,1711993,20171015,,0.4157,0,-0.0684
1984,texas,tx,48,74,49,US President,"Reagan, Ronald",republican,0,3433428,5397571,20171015,,0.6361,1,0.0833
1984,texas,tx,48,74,49,US President,"Mondale, Walter",democrat,0,1949276,5397571,20171015,,0.3611,0,-0.0531
1984,utah,ut,49,87,67,US President,"Reagan, Ronald",republican,0,469105,629656,20171015,,0.745,1,0.0172
1984,utah,ut,49,87,67,US President,"Mondale, Walter",democrat,0,155369,629656,20171015,,0.2468,0,0.0411
1984,vermont,vt,50,13,6,US President,"Reagan, Ronald",republican,0,135865,234561,20171015,,0.5792,1,0.1356
1984,vermont,vt,50,13,6,US President,"Mondale, Walter",democrat,0,95730,234561,20171015,,0.4081,0,0.0239
1984,virginia,va,51,54,40,US President,"Reagan, Ronald",republican,0,1337078,2146635,20171015,,0.6229,1,0.0926
1984,virginia,va,51,54,40,US President,"Mondale, Walter",democrat,0,796250,2146635,20171015,,0.3709,0,-0.0322
1984,washington,wa,53,91,73,US President,"Reagan, Ronald",republican,0,1051670,1874910,20171015,,0.5609,1,0.0643
1984,washington,wa,53,91,73,US President,"Mondale, Walter",democrat,0,798352,1874910,20171015,,0.4258,0,0.0526
1984,west-virginia,wv,54,55,56,US President,"Reagan, Ronald",republican,0,405483,735742,20171015,,0.5511,1,0.0981
1984,west-virginia,wv,54,55,56,US President,"Mondale, Walter",democrat,0,328125,735742,20171015,,0.446,0,-0.0521
1984,wisconsin,wi,55,35,25,US President,"Reagan, Ronald",republican,0,1198584,2211689,20171015,,0.5419,1,0.0629
1984,wisconsin,wi,55,35,25,US President,"Mondale, Walter",democrat,0,995740,2211689,20171015,,0.4502,0,0.0184
1984,wyoming,wy,56,83,68,US President,"Reagan, Ronald",republican,0,133241,188968,20171015,,0.7051,1,0.0787
1984,wyoming,wy,56,83,68,US President,"Mondale, Walter",democrat,0,53370,188968,20171015,,0.2824,0,0.0027
1988,alabama,al,1,63,41,US President,"Bush, George H.W.",republican,0,815576,1378476,20171015,,0.5917,1,-0.0137
1988,alabama,al,1,63,41,US President,"Dukakis, Michael",democrat,0,549506,1378476,20171015,,0.3986,0,0.0158
1988,alaska,ak,2,94,81,US President,"Bush, George H.W.",republican,0,119251,200116,20171015,,0.5959,1,-0.0706
1988,alaska,ak,2,94,81,US President,"Dukakis, Michael",democrat,0,72584,200116,20171015,,0.3627,0,0.064
1988,arizona,az,4,86,61,US President,"Bush, George H.W.",republican,0,702541,1171873,20171015,,0.5995,1,-0.0647
1988,arizona,az,4,86,61,US President,"Dukakis, Michael",democrat,0,454029,1171873,20171015,,0.3874,0,0.062
1988,arkansas,ar,5,71,42,US President,"Bush, George H.W.",republican,0,466578,827738,20171015,,0.5637,1,-0.041
1988,arkansas,ar,5,71,42,US President,"Dukakis, Michael",democrat,0,349237,827738,20171015,,0.4219,0,0.039
1988,california,ca,6,93,71,US President,"Bush, George H.W.",republican,0,5054917,9887065,20171015,,0.5113,1,-0.0639
1988,california,ca,6,93,71,US President,"Dukakis, Michael",democrat,0,4702233,9887065,20171015,,0.4756,0,0.0629
1988,colorado,co,8,84,62,US President,"Bush, George H.W.",republican,0,728177,1372394,20171015,,0.5306,1,-0.1038
1988,colorado,co,8,84,62,US President,"Dukakis, Michael",democrat,0,621453,1372394,20171015,,0.4528,0,0.1016
1988,connecticut,ct,9,16,1,US President,"Bush, George H.W.",republican,0,750241,1443394,20171015,,0.5198,1,-0.0875
1988,connecticut,ct,9,16,1,US President,"Dukakis, Michael",democrat,0,676584,1443394,20171015,,0.4687,0,0.0804
1988,delaware,de,10,51,11,US President,"Bush, George H.W.",republican,0,139639,249891,20171015,,0.5588,1,-0.039
1988,delaware,de,10,51,11,US President,"Dukakis, Michael",democrat,0,108647,249891,20171015,,0.4348,0,0.0355
1988,district-of-columbia,dc,11,53,55,US President,"Dukakis, Michael",democrat,0,159407,192877,20171015,,0.8265,1,-0.0273
1988,district-of-columbia,dc,11,53,55,US President,"Bush, George H.W.",republican,0,27590,192877,20171015,,0.143,0,0.0057
1988,florida,fl,12,59,43,US President,"Bush, George H.W.",republican,0,2618885,4302313,20171015,,0.6087,1,-0.0445
1988,florida,fl,12,59,43,US President,"Dukakis, Michael",democrat,0,1656701,4302313,20171015,,0.3851,0,0.0385
1988,georgia,ga,13,58,44,US President,"Bush, George H.W.",republican,0,1081331,1809672,20171015,,0.5975,1,-0.0042
1988,georgia,ga,13,58,44,US President,"Dukakis, Michael",democrat,0,714792,1809672,20171015,,0.395,0,-0.0029
1988,hawaii,hi,15,95,82,US President,"Dukakis, Michael",democrat,0,192364,354461,20171015,,0.5427,1,0.1045
1988,hawaii,hi,15,95,82,US President,"Bush, George H.W.",republican,0,158625,354461,20171015,,0.4475,0,-0.1035
1988,idaho,id,16,82,63,US President,"Bush, George H.W.",republican,0,253881,408968,20171015,,0.6208,1,-0.1028
1988,idaho,id,16,82,63,US President,"Dukakis, Michael",democrat,0,147272,408968,20171015,,0.3601,0,0.0962
1988,illinois,il,17,33,21,US President,"Bush, George H.W.",republican,0,2310939,4559120,20171015,,0.5069,1,-0.0548
1988,illinois,il,17,33,21,US President,"Dukakis, Michael",democrat,0,2215940,4559120,20171015,,0.486,0,0.053
1988,indiana,in,18,32,22,US President,"Bush, George H.W.",republican,0,1297763,2168621,20171015,,0.5984,1,-0.0183
1988,indiana,in,18,32,22,US President,"Dukakis, Michael",democrat,0,860643,2168621,20171015,,0.3969,0,0.0201
1988,iowa,ia,19,42,31,US President,"Dukakis, Michael",democrat,0,670557,1225614,20171015,,0.5471,1,0.0882
1988,iowa,ia,19,42,31,US President,"Bush, George H.W.",republican,0,545355,1225614,20171015,,0.445,0,-0.0877
1988,kansas,ks,20,47,32,US President,"Bush, George H.W.",republican,0,554049,993044,20171015,,0.5579,1,-0.1048
1988,kansas,ks,20,47,32,US President,"Dukakis, Michael",democrat,0,422636,993044,20171015,,0.4256,0,0.0996
1988,kentucky,ky,21,61,51,US President,"Bush, George H.W.",republican,0,734281,1322517,20171015,,0.5552,1,-0.0449
1988,kentucky,ky,21,61,51,US President,"Dukakis, Michael",democrat,0,580368,1322517,20171015,,0.4388,0,0.0448
1988,louisiana,la,22,72,45,US President,"Bush, George H.W.",republican,0,883702,1628202,20171015,,0.5427,1,-0.065
1988,louisiana,la,22,72,45,US President,"Dukakis, Michael",democrat,0,717460,1628202,20171015,,0.4406,0,0.0588
1988,maine,me,23,11,2,US President,"Bush, George H.W.",republican,0,307131,555035,20171015,,0.5534,1,-0.0549
1988,maine,me,23,11,2,US President,"Dukakis, Michael",democrat,0,243569,555035,20171015,,0.4388,0,0.051
1988,maryland,md,24,52,52,US President,"Bush, George H.W.",republican,0,876167,1714358,20171015,,0.5111,1,-0.014
1988,maryland,md,24,52,52,US President,"Dukakis, Michael",democrat,0,826304,1714358,20171015,,0.482,0,0.0118
1988,massachusetts,ma,25,14,3,US President,"Dukakis, Michael",democrat,0,1401415,2632801,20171015,,0.5323,1,0.048
1988,massachusetts,ma,25,14,3,US President,"Bush, George H.W.",republican,0,1194635,2632801,20171015,,0.4538,0,-0.0584
1988,michigan,mi,26,34,23,US President,"Bush, George H.W.",republican,0,1965486,3669163,20171015,,0.5357,1,-0.0566
1988,michigan,mi,26,34,23,US President,"Dukakis, Michael",democrat,0,1675783,3669163,20171015,,0.4567,0,0.0543
1988,minnesota,mn,27,41,33,US President,"Dukakis, Michael",democrat,0,1109471,2096790,20171015,,0.5291,1,0.0319
1988,minnesota,mn,27,41,33,US President,"Bush, George H.W.",republican,0,962337,2096790,20171015,,0.459,0,-0.0364
1988,mississippi,ms,28,64,46,US President,"Bush, George H.W.",republican,0,557890,931527,20171015,,0.5989,1,-0.0199
1988,mississippi,ms,28,64,46,US President,"Dukakis, Michael",democrat,0,363921,931527,20171015,,0.3907,0,0.0165
1988,missouri,mo,29,43,34,US President,"Bush, George H.W.",republican,0,1084953,2093228,20171015,,0.5183,1,-0.0819
1988,missouri,mo,29,43,34,US President,"Dukakis, Michael",democrat,0,1001619,2093228,20171015,,0.4785,0,0.0787
1988,montana,mt,30,81,64,US President,"Bush, George H.W.",republican,0,190412,365674,20171015,,0.5207,1,-0.084
1988,montana,mt,30,81,64,US President,"Dukakis, Michael",democrat,0,168936,365674,20171015,,0.462,0,0.0802
1988,nebraska,ne,31,46,35,US President,"Bush, George H.W.",republican,0,397956,661465,20171015,,0.6016,1,-0.1039
1988,nebraska,ne,31,46,35,US President,"Dukakis, Michael",democrat,0,259235,661465,20171015,,0.3919,0,0.1038
1988,nevada,nv,32,88,65,US President,"Bush, George H.W.",republican,0,206040,343133,20171015,,0.6005,1,-0.0672
1988,nevada,nv,32,88,65,US President,"Dukakis, Michael",democrat,0,132738,343133,20171015,,0.3868,0,0.0626
1988,new-hampshire,nh,33,12,4,US President,"Bush, George H.W.",republican,0,281537,450525,20171015,,0.6249,1,-0.0618
1988,new-hampshire,nh,33,12,4,US President,"Dukakis, Michael",democrat,0,163696,450525,20171015,,0.3633,0,0.0538
1988,new-jersey,nj,34,22,12,US President,"Bush, George H.W.",republican,0,1743192,3099553,20171015,,0.5624,1,-0.0385
1988,new-jersey,nj,34,22,12,US President,"Dukakis, Michael",democrat,0,1320352,3099553,20171015,,0.426,0,0.034
1988,new-mexico,nm,35,85,66,US President,"Bush, George H.W.",republican,0,270341,521387,20171015,,0.5185,1,-0.0785
1988,new-mexico,nm,35,85,66,US President,"Dukakis, Michael",democrat,0,244497,521387,20171015,,0.4689,0,0.0766
1988,new-york,ny,36,21,13,US President,"Dukakis, Michael",democrat,0,3255487,6485683,20171015,,0.5019,1,0.061
1988,new-york,ny,36,21,13,US President,"Bush, George H.W.",republican,0,2838414,6485683,20171015,,0.4376,0,-0.0585
1988,north-carolina,nc,37,56,47,US President,"Bush, George H.W.",republican,0,1237258,2134370,20171015,,0.5797,1,-0.0393
1988,north-carolina,nc,37,56,47,US President,"Dukakis, Michael",democrat,0,890167,2134370,20171015,,0.4171,0,0.0382
1988,north-dakota,nd,38,44,36,US President,"Bush, George H.W.",republican,0,166559,297261,20171015,,0.5603,1,-0.0881
1988,north-dakota,nd,38,44,36,US President,"Dukakis, Michael",democrat,0,127739,297261,20171015,,0.4297,0,0.0917
1988,ohio,oh,39,31,24,US President,"Bush, George H.W.",republican,0,2416549,4393585,20171015,,0.55,1,-0.037
1988,ohio,oh,39,31,24,US President,"Dukakis, Michael",democrat,0,1939629,4393585,20171015,,0.4415,0,0.0415
1988,oklahoma,ok,40,73,53,US President,"Bush, George H.W.",republican,0,678367,1171036,20171015,,0.5793,1,-0.1068
1988,oklahoma,ok,40,73,53,US President,"Dukakis, Michael",democrat,0,483423,1171036,20171015,,0.4128,0,0.1061
1988,oregon,or,41,92,72,US President,"Dukakis, Michael",democrat,0,616206,1201694,20171015,,0.5128,1,0.0754
1988,oregon,or,41,92,72,US President,"Bush, George H.W.",republican,0,560126,1201694,20171015,,0.4661,0,-0.093
1988,pennsylvania,pa,42,23,14,US President,"Bush, George H.W.",republican,0,2300087,4536251,20171015,,0.507,1,-0.0264
1988,pennsylvania,pa,42,23,14,US President,"Dukakis, Michael",democrat,0,2194944,4536251,20171015,,0.4839,0,0.024
1988,rhode-island,ri,44,15,5,US President,"Dukakis, Michael",democrat,0,225123,404622,20171015,,0.5564,1,0.0762
1988,rhode-island,ri,44,15,5,US President,"Bush, George H.W.",republican,0,177761,404622,20171015,,0.4393,0,-0.0774
1988,south-carolina,sc,45,57,48,US President,"Bush, George H.W.",republican,0,606443,986009,20171015,,0.615,1,-0.0205
1988,south-carolina,sc,45,57,48,US President,"Dukakis, Michael",democrat,0,370554,986009,20171015,,0.3758,0,0.0201
1988,south-dakota,sd,46,45,37,US President,"Bush, George H.W.",republican,0,165415,312991,20171015,,0.5285,1,-0.1015
1988,south-dakota,sd,46,45,37,US President,"Dukakis, Michael",democrat,0,145560,312991,20171015,,0.4651,0,0.0998
1988,tennessee,tn,47,62,54,US President,"Bush, George H.W.",republican,0,947233,1636250,20171015,,0.5789,1,0.0005
1988,tennessee,tn,47,62,54,US President,"Dukakis, Michael",democrat,0,679794,1636250,20171015,,0.4155,0,-0.0002
1988,texas,tx,48,74,49,US President,"Bush, George H.W.",republican,0,3036829,5427410,20171015,,0.5595,1,-0.0766
1988,texas,tx,48,74,49,US President,"Dukakis, Michael",democrat,0,2352748,5427410,20171015,,0.4335,0,0.0724
1988,utah,ut,49,87,67,US President,"Bush, George H.W.",republican,0,428442,647008,20171015,,0.6622,1,-0.0828
1988,utah,ut,49,87,67,US President,"Dukakis, Michael",democrat,0,207343,647008,20171015,,0.3205,0,0.0737
1988,vermont,vt,50,13,6,US President,"Bush, George H.W.",republican,0,124331,243328,20171015,,0.511,1,-0.0682
1988,vermont,vt,50,13,6,US President,"Dukakis, Michael",democrat,0,115775,243328,20171015,,0.4758,0,0.0677
1988,virginia,va,51,54,40,US President,"Bush, George H.W.",republican,0,1309162,2191609,20171015,,0.5974,1,-0.0255
1988,virginia,va,51,54,40,US President,"Dukakis, Michael",democrat,0,859799,2191609,20171015,,0.3923,0,0.0214
1988,washington,wa,53,91,73,US President,"Dukakis, Michael",democrat,0,933516,1865253,20171015,,0.5005,1,0.0747
1988,washington,wa,53,91,73,US President,"Bush, George H.W.",republican,0,903835,1865253,20171015,,0.4846,0,-0.0763
1988,west-virginia,wv,54,55,56,US President,"Dukakis, Michael",democrat,0,341016,653311,20171015,,0.522,1,0.076
1988,west-virginia,wv,54,55,56,US President,"Bush, George H.W.",republican,0,310065,653311,20171015,,0.4746,0,-0.0765
1988,wisconsin,wi,55,35,25,US President,"Dukakis, Michael",democrat,0,1126794,2191608,20171015,,0.5141,1,0.0639
1988,wisconsin,wi,55,35,25,US President,"Bush, George H.W.",republican,0,1047499,2191608,20171015,,0.478,0,-0.0639
1988,wyoming,wy,56,83,68,US President,"Bush, George H.W.",republican,0,106867,176551,20171015,,0.6053,1,-0.0998
1988,wyoming,wy,56,83,68,US President,"Dukakis, Michael",democrat,0,67113,176551,20171015,,0.3801,0,0.0977
1992,alabama,al,1,63,41,US President,"Bush, George H.W.",republican,0,804283,1688060,20171015,,0.4765,1,-0.1152
1992,alabama,al,1,63,41,US President,"Clinton, Bill",democrat,0,690080,1688060,20171015,,0.4088,0,0.0102
1992,alaska,ak,2,94,81,US President,"Bush, George H.W.",republican,0,102000,258506,20171015,,0.3946,1,-0.2013
1992,alaska,ak,2,94,81,US President,"Clinton, Bill",democrat,0,78294,258506,20171015,,0.3029,0,-0.0598
1992,arizona,az,4,86,61,US President,"Bush, George H.W.",republican,0,572086,1486975,20171015,,0.3847,1,-0.2148
1992,arizona,az,4,86,61,US President,"Clinton, Bill",democrat,0,543050,1486975,20171015,,0.3652,0,-0.0222
1992,arkansas,ar,5,71,42,US President,"Clinton, Bill",democrat,0,505823,950653,20171015,,0.5321,1,0.1102
1992,arkansas,ar,5,71,42,US President,"Bush, George H.W.",republican,0,337324,950653,20171015,,0.3548,0,-0.2089
1992,california,ca,6,93,71,US President,"Clinton, Bill",democrat,0,5121325,11131721,20171015,,0.4601,1,-0.0155
1992,california,ca,6,93,71,US President,"Bush, George H.W.",republican,0,3630574,11131721,20171015,,0.3261,0,-0.1852
1992,colorado,co,8,84,62,US President,"Clinton, Bill",democrat,0,629681,1569180,20171015,,0.4013,1,-0.0515
1992,colorado,co,8,84,62,US President,"Bush, George H.W.",republican,0,562850,1569180,20171015,,0.3587,0,-0.1719
1992,connecticut,ct,9,16,1,US President,"Clinton, Bill",democrat,0,682318,1616156,20171015,,0.4222,1,-0.0465
1992,connecticut,ct,9,16,1,US President,"Bush, George H.W.",republican,0,578313,1616156,20171015,,0.3578,0,-0.162
1992,delaware,de,10,51,11,US President,"Clinton, Bill",democrat,0,126054,289620,20171015,,0.4352,1,0.0004
1992,delaware,de,10,51,11,US President,"Bush, George H.W.",republican,0,102313,289620,20171015,,0.3533,0,-0.2055
1992,district-of-columbia,dc,11,53,55,US President,"Clinton, Bill",democrat,0,192619,227572,20171015,,0.8464,1,0.0199
1992,district-of-columbia,dc,11,53,55,US President,"Bush, George H.W.",republican,0,20698,227572,20171015,,0.091,0,-0.052
1992,florida,fl,12,59,43,US President,"Bush, George H.W.",republican,0,2173310,5313392,20171015,,0.409,1,-0.1997
1992,florida,fl,12,59,43,US President,"Clinton, Bill",democrat,0,2071698,5313392,20171015,,0.3899,0,0.0048
1992,georgia,ga,13,58,44,US President,"Clinton, Bill",democrat,0,1008966,2321133,20171015,,0.4347,1,0.0397
1992,georgia,ga,13,58,44,US President,"Bush, George H.W.",republican,0,995252,2321133,20171015,,0.4288,0,-0.1687
1992,hawaii,hi,15,95,82,US President,"Clinton, Bill",democrat,0,179310,372842,20171015,,0.4809,1,-0.0618
1992,hawaii,hi,15,95,82,US President,"Bush, George H.W.",republican,0,136822,372842,20171015,,0.367,0,-0.0805
1992,idaho,id,16,82,63,US President,"Bush, George H.W.",republican,0,202645,482114,20171015,,0.4203,1,-0.2005
1992,idaho,id,16,82,63,US President,"Clinton, Bill",democrat,0,137013,482114,20171015,,0.2842,0,-0.0759
1992,illinois,il,17,33,21,US President,"Clinton, Bill",democrat,0,2453350,5050157,20171015,,0.4858,1,-0.0002
1992,illinois,il,17,33,21,US President,"Bush, George H.W.",republican,0,1734096,5050157,20171015,,0.3434,0,-0.1635
1992,indiana,in,18,32,22,US President,"Bush, George H.W.",republican,0,989375,2305871,20171015,,0.4291,1,-0.1693
1992,indiana,in,18,32,22,US President,"Clinton, Bill",democrat,0,848420,2305871,20171015,,0.3679,0,-0.029
1992,iowa,ia,19,42,31,US President,"Clinton, Bill",democrat,0,586353,1354607,20171015,,0.4329,1,-0.1142
1992,iowa,ia,19,42,31,US President,"Bush, George H.W.",republican,0,504891,1354607,20171015,,0.3727,0,-0.0723
1992,kansas,ks,20,47,32,US President,"Bush, George H.W.",republican,0,449951,1157236,20171015,,0.3888,1,-0.1691
1992,kansas,ks,20,47,32,US President,"Clinton, Bill",democrat,0,390434,1157236,20171015,,0.3374,0,-0.0882
1992,kentucky,ky,21,61,51,US President,"Clinton, Bill",democrat,0,665104,1492900,20171015,,0.4455,1,0.0067
1992,kentucky,ky,21,61,51,US President,"Bush, George H.W.",republican,0,617178,1492900,20171015,,0.4134,0,-0.1418
1992,louisiana,la,22,72,45,US President,"Clinton, Bill",democrat,0,815971,1790017,20171015,,0.4558,1,0.0152
1992,louisiana,la,22,72,45,US President,"Bush, George H.W.",republican,0,733386,1790017,20171015,,0.4097,0,-0.133
1992,maine,me,23,11,2,US President,"Clinton, Bill",democrat,0,263420,679499,20171015,,0.3877,1,-0.0511
1992,maine,me,23,11,2,US President,"Bush, George H.W.",republican,0,206504,679499,20171015,,0.3039,0,-0.2495
1992,maryland,md,24,52,52,US President,"Clinton, Bill",democrat,0,988571,1984580,20171015,,0.4981,1,0.0161
1992,maryland,md,24,52,52,US President,"Bush, George H.W.",republican,0,707094,1984580,20171015,,0.3563,0,-0.1548
1992,massachusetts,ma,25,14,3,US President,"Clinton, Bill",democrat,0,1318639,2773664,20171015,,0.4754,1,-0.0569
1992,massachusetts,ma,25,14,3,US President,"Bush, George H.W.",republican,0,805039,2773664,20171015,,0.2902,0,-0.1636
1992,michigan,mi,26,34,23,US President,"Clinton, Bill",democrat,0,1871182,4274673,20171015,,0.4377,1,-0.019
1992,michigan,mi,26,34,23,US President,"Bush, George H.W.",republican,0,1554940,4274673,20171015,,0.3638,0,-0.1719
1992,minnesota,mn,27,41,33,US President,"Clinton, Bill",democrat,0,1020997,2347948,20171015,,0.4348,1,-0.0943
1992,minnesota,mn,27,41,33,US President,"Bush, George H.W.",republican,0,747841,2347948,20171015,,0.3185,0,-0.1405
1992,mississippi,ms,28,64,46,US President,"Bush, George H.W.",republican,0,487793,981793,20171015,,0.4968,1,-0.1021
1992,mississippi,ms,28,64,46,US President,"Clinton, Bill",democrat,0,400258,981793,20171015,,0.4077,0,0.017
1992,missouri,mo,29,43,34,US President,"Clinton, Bill",democrat,0,1053873,2391270,20171015,,0.4407,1,-0.0378
1992,missouri,mo,29,43,34,US President,"Bush, George H.W.",republican,0,811159,2391270,20171015,,0.3392,0,-0.1791
1992,montana,mt,30,81,64,US President,"Clinton, Bill",democrat,0,154507,410583,20171015,,0.3763,1,-0.0857
1992,montana,mt,30,81,64,US President,"Bush, George H.W.",republican,0,144207,410583,20171015,,0.3512,0,-0.1695
1992,nebraska,ne,31,46,35,US President,"Bush, George H.W.",republican,0,343678,737546,20171015,,0.466,1,-0.1356
1992,nebraska,ne,31,46,35,US President,"Clinton, Bill",democrat,0,216864,737546,20171015,,0.294,0,-0.0979
1992,nevada,nv,32,88,65,US President,"Clinton, Bill",democrat,0,189148,506318,20171015,,0.3736,1,-0.0132
1992,nevada,nv,32,88,65,US President,"Bush, George H.W.",republican,0,175828,506318,20171015,,0.3473,0,-0.2532
1992,new-hampshire,nh,33,12,4,US President,"Clinton, Bill",democrat,0,209040,537215,20171015,,0.3891,1,0.0258
1992,new-hampshire,nh,33,12,4,US President,"Bush, George H.W.",republican,0,202484,537215,20171015,,0.3769,0,-0.248
1992,new-jersey,nj,34,22,12,US President,"Clinton, Bill",democrat,0,1436206,3343594,20171015,,0.4295,1,0.0035
